img_number,metadata_label,f_a_0,f_a_1,f_a_2,f_a_3,f_b_0,f_c_0,f_c_1,f_c_2,f_c_3,f_c_4,ind_0,ind_1,ind_2,ind_3,ind_4
33529,0,0.034679867,25.05330087,1.993678337,362.3534883,0.040003264,0.034679867,14.06650997,-8.82919142,-86.57911064,0.501585427,722.4162999,20831,137.9362917,51.35718108,0.040003264
33530,0,0.032009913,19.57154451,1.557454027,392.577465,0.007754249,0.032009913,5.576336346,5.278094765,53.31651545,0.642073527,611.4213537,19101,56.32919381,109.6457093,0.007754249
33531,0,0.031730341,22.18968891,1.765799338,396.03642,0.020416238,0.031730341,11.36239586,-5.48287789,-57.39491434,0.566315763,699.3208482,22039.5,118.9418677,61.5469534,0.020416238
33532,0,0.02293293,16.83309784,1.339535364,547.9618524,0.015147887,0.02293293,8.677028576,-2.666946395,-37.53767389,0.74652751,734.0142795,32007,122.1304896,84.59281574,0.015147887
33534,1,0.014242072,16.93178721,1.347388815,882.3414405,0.006848425,0.014242072,8.052446096,-2.043673716,-50.21432108,0.742176267,1188.856988,83475,197.8535568,147.6392358,0.006848425
33535,0,0.051208963,19.64277144,1.563122086,245.3939699,0.004009592,0.051208963,12.61544268,-7.765312229,-48.68103397,0.639745295,383.580734,7490.5,79.08668392,30.40564994,0.004009592
33536,0,0.035003212,42.9349425,3.416654165,359.006211,0.127735188,0.035003212,10.05766096,1.211415443,13.110244,0.292683998,1226.600066,35042.5,108.8465481,121.956792,0.127735188
33537,0,0.021859499,18.83827317,1.499102147,574.8700222,0.016163234,0.021859499,6.912656953,1.478704027,21.96871903,0.667065952,861.7888844,39424,102.6995366,124.6682557,0.016163234
33538,1,0.052273899,23.54374167,1.873551433,240.3947436,0.121323758,0.052273899,7.372466166,0.659448244,5.01579113,0.533745689,450.3919163,8616,56.07528832,61.09107945,0.121323758
33539,0,0.017891301,27.48607161,2.187272082,702.3732072,0.020172149,0.017891301,9.074801662,0.158127163,2.899349674,0.457190492,1536.281307,85867.5,166.3915466,169.2908963,0.020172149
33540,0,0.041832915,16.53568211,1.315867772,300.3943301,0.043400212,0.041832915,7.364010945,-0.497105937,-3.885773363,0.759954777,395.2792181,9449,57.56293667,53.67716331,0.043400212
33541,0,0.024263619,17.39706583,1.384414511,517.909977,0.016710031,0.024263619,8.917245575,-2.918674663,-39.12258872,0.722327014,717.0020878,29550.5,119.5288175,80.40622879,0.016710031
33542,0,0.025715263,21.57408886,1.716811443,488.673617,0.079800226,0.025715263,5.453277942,6.115457624,81.32553433,0.582475149,838.9604574,32625,72.519633,153.8451673,0.079800226
33543,0,0.01271747,17.49695468,1.392363413,988.1187594,0.006691804,0.01271747,5.690122567,3.914454446,98.54466701,0.718203301,1375.820409,108183.5,143.24633,241.7909971,0.006691804
33544,0,0.02127686,17.50020766,1.392622277,590.6120952,0.021424339,0.02127686,6.631253412,1.254610866,19.73330354,0.7180698,822.4995607,38657,104.3004967,124.0338002,0.021424339
33545,1,0.016583748,18.50408006,1.472507904,757.7521454,0.043277521,0.016583748,6.715937254,1.250222254,26.07452505,0.679113502,1115.796024,67282.5,140.066995,166.14152,0.043277521
33546,1,0.022709834,17.59332148,1.400032039,553.3448877,0.007898986,0.022709834,6.251538909,2.445322512,34.8434006,0.714269368,774.7005715,34113,89.07817821,123.9215788,0.007898986
33547,0,0.06377395,17.26694417,1.374059758,197.0455105,0.01952359,0.06377395,6.833631913,0.924056348,4.719399194,0.727770386,270.7523065,4245.5,34.90115835,39.62055755,0.01952359
33548,0,0.02058454,22.44843543,1.786389732,610.4761525,0.049096421,0.02058454,7.613731551,-0.562424018,-11.42461463,0.55978826,1090.54833,52979,154.6590225,143.2344079,0.049096421
33549,0,0.021016786,17.48291644,1.391246285,597.9206618,0.02644432,0.021016786,5.723271893,3.74182988,57.4595144,0.718779996,831.8548996,39580.5,87.88652458,145.346039,0.02644432
33550,0,0.048289291,44.60023605,3.549174015,260.2310043,0.18093928,0.048289291,10.00097714,1.202367786,9.911366175,0.281755697,923.6051184,19126.5,82.44012163,92.3514878,0.18093928
33551,0,0.040304548,17.02836591,1.355074303,311.7854273,0.030163217,0.040304548,7.535357524,-0.940479321,-7.995719155,0.737966913,422.4924208,10482.5,64.06371851,56.06799936,0.030163217
33552,0,0.033513325,33.56793519,2.671251407,374.9663926,0.159523307,0.033513325,8.765101767,1.226047884,14.0230381,0.374356377,1001.629504,29887.5,100.2516766,114.2747147,0.159523307
33553,0,0.014571036,16.63371942,1.323669334,862.421222,0.003627113,0.014571036,6.634787119,0.480977028,11.62986676,0.755475687,1141.560525,78344.5,160.4269761,172.0568428,0.003627113
33554,0,0.053021856,17.72254376,1.410315222,237.0035971,0.03838064,0.053021856,6.760630377,0.968508415,6.195212836,0.709061339,334.2497807,6304,43.2454106,49.44062344,0.03838064
33555,0,0.020621642,20.85989127,1.659977404,609.3778026,0.068861259,0.020621642,6.118326146,4.009042025,65.44857468,0.602417839,1011.553383,49053,99.88314495,165.3317196,0.068861259
33556,0,0.029819984,19.83386304,1.578328672,421.4076886,0.025891856,0.029819984,8.364746378,-1.154179328,-12.72773123,0.633581597,665.1198375,22304.5,92.24237608,79.51464485,0.025891856
33557,0,0.01988368,18.53036052,1.474599237,631.994196,0.009635743,0.01988368,6.804835947,1.42699611,23.74082041,0.678150358,931.938159,46869.5,113.2115126,136.952333,0.009635743
33558,0,0.065965269,22.55121696,1.794568826,190.4998016,0.252793774,0.065965269,7.554631611,-0.004510375,-0.027033366,0.557236917,341.8650054,5182.5,45.27940608,45.25237272,0.252793774
33559,1,0.03278688,31.98977814,2.54566566,383.274361,0.080917435,0.03278688,9.69160808,-0.239737658,-2.553487806,0.392824563,975.6883789,29758.5,103.227016,100.6735282,0.080917435
33560,1,0.028463264,19.76703019,1.573010282,441.4943649,0.032439882,0.028463264,6.688123689,2.004757923,23.94697184,0.635723753,694.4751756,24399,79.89009935,103.8370712,0.032439882
33561,0,0.048051544,19.80040826,1.575666425,261.5185606,0.080574369,0.048051544,5.601464856,5.006965249,34.72071344,0.634652097,412.0660154,8575.5,38.84326062,73.56397406,0.080574369
33562,1,0.019603144,26.3078388,2.093511294,641.0385383,0.082908092,0.019603144,8.722468955,0.025368434,0.446182953,0.477666399,1342.02142,68459.5,153.4117931,153.857976,0.082908092
33563,0,0.02648671,22.72377003,1.808300163,474.4406032,0.009694178,0.02648671,5.02791331,8.850587337,108.8163443,0.553005536,857.9310199,32391,61.81726988,170.6336142,0.009694178
33564,0,0.014146924,17.60961777,1.401328857,888.275853,0.003438794,0.014146924,7.000060997,0.830384371,18.85726917,0.713608369,1244.766586,87988.5,158.9649793,177.8222484,0.003438794
33565,0,0.015151011,15.6551803,1.245799665,829.4080353,0.004691513,0.015151011,6.480726647,0.847651785,18.44175879,0.802697278,1033.276252,68198.5,140.9965741,159.4383328,0.004691513
33566,0,0.015553549,17.25032461,1.372737216,807.9423181,0.011205583,0.015553549,7.458481544,-0.780826938,-17.3879419,0.728471545,1109.092488,71308,166.090125,148.7021831,0.011205583
33567,0,0.028702226,19.72137405,1.569377082,437.8186739,0.040390767,0.028702226,6.490316696,2.493771931,29.38585989,0.637195491,687.1025931,23939,76.47994377,105.8658037,0.040390767
33568,1,0.018035004,17.10256822,1.360979136,696.7766991,0.031296796,0.018035004,7.076194208,0.045556874,0.857259824,0.734765121,948.2985498,52581,133.1552506,134.0125104,0.031296796
33569,1,0.018595101,25.61729235,2.038559353,675.7893221,0.073896709,0.018595101,10.05898989,-2.665565584,-49.37692671,0.490542499,1377.636643,74086,186.3326904,136.9557637,0.073896709
33570,1,0.020248992,21.4953855,1.710548428,620.5924167,0.035553046,0.020248992,7.457810824,1.052821017,17.60853472,0.584607827,1061.553383,52425,124.7326171,142.3411519,0.035553046
33573,1,0.03639005,24.4698906,1.947252023,345.3243534,0.13874696,0.03639005,7.454150672,1.238407431,12.85189447,0.513544209,672.4335457,18478.5,77.35738292,90.20927739,0.13874696
33574,0,0.021429646,17.31456769,1.377849518,586.4012285,0.011981364,0.021429646,7.774965342,-0.915113323,-13.8630353,0.725768661,807.9726498,37703.5,117.7828104,103.9197751,0.011981364
33575,0,0.060539516,23.65595556,1.882481131,207.5730271,0.068642995,0.060539516,8.225321931,-0.05474797,-0.318320129,0.531213824,390.7523067,6454.5,47.82433995,47.50601982,0.068642995
33576,0,0.063193534,23.7369045,1.888922843,198.8553241,0.112189037,0.063193534,7.873060069,0.503034439,2.865259932,0.529402248,375.622364,5944,44.8445709,47.70983084,0.112189037
33577,0,0.037015857,16.23861347,1.292227802,339.4861431,0.011723629,0.037015857,7.439841777,-0.797067104,-7.075266417,0.773857364,438.6934323,11851.5,66.04069142,58.965425,0.011723629
33578,1,0.037697095,29.81691187,2.372754456,333.3511629,0.105080252,0.037697095,8.005720293,1.107433258,12.00613531,0.42145111,790.9604572,20982,86.79327664,98.79941195,0.105080252
33579,0,0.048933435,38.2171148,3.041221366,256.805406,0.690469888,0.048933435,6.424941263,5.888141953,58.12921926,0.328815262,781.0020876,15960.5,63.42863715,121.5578564,0.690469888
33580,0,0.024771013,19.48281771,1.550393372,507.3014504,0.040241235,0.024771013,9.898247958,-3.962306687,-53.04056846,0.644997597,786.5168062,31751.5,132.5007729,79.46020443,0.040241235
33581,0,0.022964056,22.20398214,1.766936757,547.2191223,0.025033574,0.022964056,10.3568871,-3.89217032,-56.20764138,0.565951212,966.9015814,42105,149.5659615,93.3583201,0.025033574
33582,0,0.043857419,96.67761065,7.69335981,286.5278181,2.260770082,0.043857419,7.681840181,10.34243677,164.6579075,0.129982222,2204.361601,50262,122.2995856,286.9574931,2.260770082
33583,0,0.082952662,39.87623035,3.173249586,151.4884549,0.423753006,0.082952662,8.939429376,0.469033705,2.680768664,0.315134367,480.7106769,5795,51.09343288,53.77420154,0.423753006
33584,0,0.054203545,15.62735119,1.243585095,231.836693,0.00998967,0.054203545,7.45594493,-1.034763961,-6.231338942,0.804126717,288.3086557,5319,44.89963095,38.66829201,0.00998967
33585,0,0.014341468,19.39489296,1.543396543,876.2262506,0.014635527,0.014341468,7.668316535,0.104399745,2.368756262,0.647921628,1352.364566,94297.5,173.9886697,176.357426,0.014635527
33586,1,0.017758789,31.08300247,2.473506745,707.6141792,0.092865559,0.017758789,8.250844812,2.798087161,53.72199672,0.404284323,1750.288445,98559,158.4124555,212.1344523,0.092865559
33587,0,0.016721464,24.65927185,1.962322504,751.5113891,0.040034099,0.016721464,9.18188331,-1.241214168,-25.10520691,0.50960023,1474.707711,88192.5,185.7157986,160.6105917,0.040034099
33588,0,0.024090793,19.53425913,1.55448695,521.6254478,0.028925326,0.024090793,6.200196182,3.443927777,46.70159046,0.643299064,810.8599515,33658.5,84.07813452,130.779725,0.028925326
33589,0,0.036678324,23.65238221,1.882196772,342.6102741,0.063990298,0.036678324,7.894281579,0.662931366,6.328328597,0.531294079,644.8599521,17581.5,75.35864262,81.68697121,0.063990298
33590,0,0.082055693,14.41564582,1.147160645,153.1444089,0.003569987,0.082055693,6.497584295,0.30037812,1.194711377,0.871717492,175.6812389,2141,25.84322009,27.03793147,0.003569987
33591,0,0.029892362,17.28846964,1.375772701,420.3873389,0.022101627,0.029892362,7.895012886,-1.126124733,-12.18744393,0.726864256,578.3574246,19348,85.44348962,73.25604568,0.022101627
33592,0,0.020791405,23.63915399,1.881144104,604.4021797,0.009198223,0.020791405,7.307723309,2.712953685,42.12222549,0.531591385,1136.967597,54684.5,113.4621541,155.5843795,0.009198223
33593,1,0.023377398,26.01107079,2.069895245,537.5435997,0.024084876,0.023377398,6.878403119,4.26519595,61.91386948,0.483116236,1112.658941,47595.5,99.8473594,161.7612289,0.024084876
33594,1,0.023770897,17.99362937,1.431887529,528.6451915,0.007481748,0.023770897,7.915218853,-0.840174679,-11.35666195,0.698378874,756.9604572,31844,106.9902093,95.63354738,0.007481748
33597,0,0.018008818,18.53198932,1.474728853,697.7898721,0.015694288,0.018008818,5.803851935,3.931900114,71.60667142,0.678090754,1029.050858,57141.5,105.6981374,177.3048088,0.015694288
33598,0,0.041662165,18.0429758,1.435814393,301.6254811,0.034374179,0.041662165,8.882509641,-2.791820604,-22.3486721,0.696468851,433.078207,10395,71.10496109,48.75628899,0.034374179
33599,0,0.020268345,23.67063071,1.883648942,619.999838,0.028553096,0.020268345,6.801904482,3.008647961,52.65491593,0.530884486,1167.862039,57620,119.0414144,171.6963303,0.028553096
33600,0,0.024535459,18.50995043,1.472975054,512.1718114,0.055363948,0.024535459,7.726336328,-0.434867237,-5.823433293,0.678898123,754.4163015,30748,103.4656106,97.64217729,0.055363948
33601,0,0.013711541,16.24863656,1.293025413,916.4813007,0.004879285,0.013711541,5.820379726,2.747196197,65.28464768,0.773380004,1185.033613,86426,138.3160912,203.6007389,0.004879285
33602,0,0.022128785,18.50757359,1.47278591,567.8744072,0.010719263,0.022128785,6.885022909,0.730867651,11.65747715,0.678985311,836.3574258,37795,109.8174165,121.4748937,0.010719263
33603,1,0.012474433,15.77534679,1.25536221,1007.370092,0.005223134,0.012474433,6.852139918,0.243315727,6.328805847,0.796582844,1264.614346,101376.5,178.2287719,184.5575778,0.005223134
33604,0,0.039668116,24.16593941,1.923064356,316.7876811,0.24090822,0.039668116,6.777277055,2.076434272,21.0814119,0.520003398,609.2030979,15357.5,68.80765314,89.88906504,0.24090822
33605,0,0.019893159,18.03396782,1.435097561,631.6930747,0.007825286,0.019893159,8.226208402,-1.79079356,-30.66597734,0.696816737,906.5411907,45570.5,140.8675607,110.2015833,0.007825286
33606,0,0.026583839,20.90172755,1.663306629,472.7071405,0.034404118,0.026583839,5.605943643,3.613996907,54.97628754,0.601212057,786.2569203,29576.5,85.27787311,140.2541607,0.034404118
33607,1,0.027086794,16.59543346,1.320622634,463.9297939,0.024699091,0.027086794,6.984020739,0.057789345,0.719927796,0.757218583,612.6761864,22619,87.00549704,87.72542484,0.024699091
33608,0,0.019589577,17.62187044,1.402303893,641.4824833,0.028062719,0.019589577,8.80070092,-2.701919972,-45.28341028,0.71311219,899.5533839,45920,147.4972444,102.2138341,0.028062719
33610,0,0.049255911,36.20899703,2.881420431,255.1241152,0.29381704,0.049255911,7.949293292,2.335143257,20.99726106,0.347051055,735.119838,14924.5,71.47886367,92.47612473,0.29381704
33611,1,0.038604528,19.66985071,1.565276985,325.5154606,0.043741445,0.038604528,6.554105595,2.25072039,19.8723924,0.638864565,509.5218588,13198.5,57.86847573,77.74086813,0.043741445
33612,1,0.018499613,16.29230065,1.296500092,679.2774875,0.006564155,0.018499613,6.390188837,1.535292741,26.69756281,0.771307311,880.6833249,47605.5,111.120481,137.8180438,0.006564155
33613,0,0.021370531,26.64065841,2.119996236,588.023311,0.276492587,0.021370531,7.084879006,1.689451925,33.87887832,0.471698951,1246.607206,58333,142.0743321,175.9532104,0.276492587
33614,0,0.023559381,18.9830749,1.510625103,533.3913711,0.023467367,0.023559381,6.535763706,1.682265269,25.23673406,0.661977613,805.7543948,34201,98.04715915,123.2838932,0.023467367
33615,0,0.017275132,26.59132434,2.116070356,727.4254321,0.093656806,0.017275132,8.544571122,0.120684258,2.508982155,0.472574079,1539.283393,89104,177.6385491,180.1475312,0.093656806
33616,1,0.015476425,19.18541019,1.526726434,811.9685762,0.037511866,0.015476425,6.865581427,1.648044801,34.95244482,0.654996192,1239.653889,80099.5,145.6082115,180.5606563,0.037511866
33617,0,0.034251682,18.17310953,1.446170106,366.8833138,0.014401874,0.034251682,6.574959105,1.705059106,16.61737538,0.691481587,530.5756809,15490.5,64.07904757,80.69642295,0.014401874
33618,0,0.020737922,20.2057911,1.607925766,605.9609221,0.023422875,0.020737922,7.851861978,-0.690557913,-11.96591594,0.621919258,974.3401798,46983.5,136.0562505,124.0903346,0.023422875
33619,1,0.026276736,20.53448394,1.634082312,478.2317983,0.103420752,0.026276736,6.950163067,1.371151411,18.52724583,0.611964277,781.4701226,29740,93.91186028,112.4391061,0.103420752
33620,0,0.019783028,17.3949467,1.384245876,635.2096638,0.021568112,0.019783028,5.701555393,3.64638586,60.15664902,0.722415011,879.2863575,44446.5,94.06203289,154.2186819,0.021568112
33621,0,0.105899928,30.28555309,2.410047739,118.662693,0.198678873,0.105899928,5.374465464,6.806425594,29.7334026,0.41492954,285.9827549,2700.5,23.47798315,53.21138574,0.198678873
33622,0,0.030226695,18.24017025,1.451506629,415.7375007,0.00737135,0.030226695,5.459908029,4.81718138,51.80548709,0.688939327,603.4457381,19964,58.71757207,110.5230592,0.00737135
33623,0,0.027931541,20.4264365,1.625484169,449.8989392,0.028873842,0.027931541,6.742209202,2.591429389,30.1150708,0.615201316,731.3036034,26182,78.35139493,108.4664657,0.028873842
33624,1,0.023183035,19.25156987,1.531991254,542.0502884,0.072893062,0.023183035,7.803574402,-0.969642744,-15.09883402,0.652745241,830.4163009,35820,121.513697,106.414863,0.072893062
33625,0,0.019703952,16.86966485,1.342445275,637.7588952,0.005110249,0.019703952,6.392477127,1.82168889,29.70261363,0.744909322,856.1564153,43451,104.2292563,133.93187,0.005110249
33626,0,0.018941332,16.25049141,1.293173018,663.4364824,0.004656844,0.018941332,7.068789082,-0.23836911,-4.235586227,0.77329173,857.9381582,45294.5,125.6054769,121.3698907,0.004656844
33627,0,0.02169328,34.93228277,2.779822738,579.2748162,0.046515465,0.02169328,8.631539167,3.396778623,52.68364996,0.359735168,1610.281306,74229.5,133.8741904,186.5578403,0.046515465
33628,0,0.021555902,15.51442949,1.234599071,582.9665889,0.012300028,0.021555902,6.63405427,0.650151601,9.683291728,0.80997955,719.7300093,33389,98.80692859,108.4902203,0.012300028
33629,0,0.015810793,19.19080519,1.527155754,794.7969784,0.016851924,0.015810793,8.925749602,-2.301940023,-47.25861679,0.654812057,1213.778779,76769,183.2448177,135.9862009,0.016851924
33630,1,0.02205996,27.08551198,2.155396559,569.6461122,0.02822527,0.02205996,8.305681692,0.827127779,13.38829426,0.463951748,1227.81327,55658,134.4398209,147.8281152,0.02822527
33631,0,0.061586521,103.8306266,8.262578736,204.04417,0.276074602,0.061586521,15.68854847,-0.36396527,-2.552279962,0.121027591,1685.93102,27375,110.0148042,107.4625242,0.276074602
33632,0,0.092906158,16.66321545,1.326016554,135.2587477,0.045876807,0.092906158,9.076727421,-3.497911431,-12.38944312,0.754138398,179.3553385,1930.5,32.14935549,19.75991237,0.045876807
33633,0,0.019703393,24.54524819,1.95324879,637.7769978,0.046037418,0.019703393,7.939287757,1.219473541,20.8920239,0.511967551,1245.737149,63224.5,136.0158987,156.9079226,0.046037418
33634,0,0.014279214,23.4797417,1.868458477,880.0463565,0.027370746,0.014279214,7.693001293,1.620134204,37.18332853,0.535200548,1644.330075,115155.5,176.5603083,213.7436369,0.027370746
33635,0,0.015893907,23.17084987,1.843877646,790.6407448,0.034274754,0.015893907,6.781097515,3.168817377,68.46823712,0.542335334,1457.844796,91723.5,146.5183181,214.9865553,0.034274754
33637,0,0.024900494,19.23812305,1.53092119,504.6635136,0.018487052,0.024900494,7.834520881,-0.855989454,-12.09613637,0.653201489,772.6000667,31027.5,110.7109819,98.61484556,0.018487052
33638,1,0.060980876,17.36803541,1.382104344,206.07068,0.049958852,0.060980876,5.999905299,2.677655104,14.64770659,0.723534373,284.811182,4670.5,32.82157297,47.46927957,0.049958852
33639,0,0.024471059,17.88593552,1.423317525,513.5196952,0.02552473,0.024471059,6.316486444,2.476640247,32.59139344,0.702583916,730.9015818,29868,83.12192096,115.7133144,0.02552473
33640,0,0.027595974,18.70032236,1.488124371,455.3697002,0.020805393,0.027595974,5.23299663,5.520353382,66.47770249,0.671986844,677.6467487,24556,63.01726884,129.4949713,0.020805393
33641,0,0.021233468,16.7623047,1.333901826,591.8190363,0.0158742,0.021233468,6.497082623,1.18275736,18.71276207,0.749680359,789.4284929,37178.5,102.7923101,121.5050722,0.0158742
33642,0,0.012449577,16.54694323,1.316763904,1009.381308,0.003339567,0.012449577,6.948970741,0.494641992,12.71012731,0.759437585,1329.116872,106760,178.5580362,191.2681635,0.003339567
33643,1,0.053487133,26.89077952,2.139900242,234.9419365,0.160632668,0.053487133,5.535433675,8.178658453,54.16483569,0.467311504,502.7523069,9399.5,36.65953985,90.82437554,0.160632668
33644,1,0.025586909,18.89893417,1.503929397,491.1249911,0.017233772,0.025586909,7.221313786,0.660828695,8.575271468,0.664924831,738.6173115,28867,93.70768333,102.2829548,0.017233772
33645,0,0.025579428,20.55833007,1.635979926,491.2686345,0.008473102,0.025579428,5.581034555,5.79238125,73.34128557,0.611254444,803.7056245,31420,70.66528106,144.0065666,0.008473102
33646,0,0.017479967,33.44649065,2.661587158,718.9012702,0.030048672,0.017479967,8.243966266,4.116383391,77.29631643,0.375715669,1913.418388,109463.5,154.8029337,232.0992501,0.030048672
33647,0,0.029384582,19.31632148,1.537144023,427.6518455,0.013909933,0.029384582,5.981128888,3.887109678,43.29212511,0.650557127,657.3624783,22371,66.61396295,109.9060881,0.013909933
33648,0,0.034867245,16.45058003,1.309095564,360.4061783,0.017446115,0.034867245,7.296077717,-0.27072285,-2.491900939,0.763886172,471.8061293,13531.5,67.15762239,64.66572145,0.017446115
33649,0,0.017071511,23.16803623,1.843653744,736.1018184,0.107196925,0.017071511,7.422586972,0.947468783,20.69657656,0.542401198,1357.116874,79496,162.1395261,182.8361026,0.107196925
33650,0,0.01394365,18.10790516,1.440981308,901.2253175,0.011534039,0.01394365,7.456249365,0.105905883,2.439190966,0.693971528,1298.648837,93135.5,171.7299889,174.1691799,0.011534039
33651,1,0.015401866,19.55786952,1.556365805,815.8992251,0.02774818,0.015401866,7.387895907,0.582052716,12.55261566,0.642522469,1269.837654,82447,159.3282108,171.8808264,0.02774818
33652,0,0.017876783,24.34347983,1.937192573,702.9436138,0.0252947,0.017876783,5.757263202,7.239146754,131.7471349,0.51621094,1361.737148,76173.5,104.7779466,236.5250815,0.0252947
33653,1,0.028735196,22.42591062,1.784597264,437.3163411,0.042273127,0.028735196,6.825108036,2.781866183,33.11128292,0.560350517,780.4335458,27159.5,81.2361445,114.3474274,0.042273127
33654,1,0.015623503,21.12265962,1.680887845,804.3248056,0.009681566,0.015623503,5.841581706,5.322217673,110.3367921,0.59492369,1351.979789,86535,121.103913,231.4407051,0.009681566
33655,1,0.016477262,28.07841085,2.23440894,762.6491994,0.071799058,0.016477262,6.828579854,4.794220813,102.9352989,0.447545649,1704.070189,103419.5,146.6144209,249.5497198,0.071799058
33656,0,0.028725095,18.19001523,1.44751542,437.4701089,0.007204937,0.028725095,8.386983797,-2.064205411,-24.64964852,0.690838927,633.2447282,22045,100.1529216,75.50327311,0.007204937
33657,0,0.019276287,17.79994018,1.416474233,651.9082573,0.0219947,0.019276287,7.439704292,-0.609184312,-11.0696638,0.70597825,923.4112487,47904,135.1890122,124.1193484,0.0219947
33658,0,0.016642995,18.6721238,1.4858804,755.0546557,0.008018763,0.016642995,6.759465707,1.10012616,23.23230883,0.673001676,1121.920914,67411,142.7454419,165.9777507,0.008018763
33660,0,0.034590964,40.66064419,3.235671256,363.2847809,0.197030292,0.034590964,9.118645788,1.254825529,15.59338797,0.309054883,1175.470123,33982,113.3150213,128.9084093,0.197030292
33661,0,0.017413391,17.68187787,1.407079133,721.6498095,0.025052665,0.017413391,7.011310373,0.234960532,4.695979392,0.710692083,1015.418388,58312.5,140.1297856,144.825765,0.025052665
33662,1,0.016291929,18.38227618,1.46281506,771.3249064,0.009828486,0.016291929,7.996773523,-0.894565595,-17.77177432,0.683613416,1128.305689,69255.5,158.8668905,141.0951162,0.009828486
33663,1,0.025270996,34.03159255,2.708148088,497.2645653,0.336301823,0.025270996,8.56260294,0.433716291,7.582195763,0.369256026,1346.666082,53289,149.6907843,157.2729801,0.336301823
33664,0,0.025498329,18.58983605,1.479332149,492.8311488,0.016769903,0.025498329,6.573585873,2.093633727,26.79059811,0.675980712,729.0609627,28592.5,84.11705211,110.9076502,0.016769903
33665,0,0.022674109,19.89985832,1.583580409,554.2167255,0.047310526,0.022674109,7.251475791,1.051361211,15.32564583,0.631480406,877.646749,38707,105.7044416,121.0300874,0.047310526
33666,0,0.050872604,35.11816191,2.79461453,247.0164627,0.232058949,0.050872604,7.999531906,2.517947101,20.65942282,0.357831103,690.3157959,13569.5,65.63510091,86.29452373,0.232058949
33667,0,0.021713748,17.36604016,1.381945567,578.728756,0.019808359,0.021713748,7.861732981,-1.049248486,-15.66825152,0.723617503,799.7716389,36832.5,117.397939,101.7296874,0.019808359
33668,1,0.025115446,37.23338444,2.96293859,500.3443066,0.10366883,0.025115446,10.82051897,-1.026746934,-14.36338976,0.337502776,1482.489455,59027,151.3706311,137.0072414,0.10366883
33669,0,0.021889105,28.44037185,2.263212882,574.0924806,0.039138137,0.021889105,8.088290755,2.458041331,37.44020766,0.44184973,1299.293497,59358,123.1986141,160.6388218,0.039138137
33670,1,0.015124596,25.44115443,2.024542743,830.8565898,0.018713194,0.015124596,6.644192522,4.653613293,104.2814344,0.493938695,1682.104679,111216.5,148.8877315,253.1691659,0.018713194
33671,0,0.015006405,17.5021631,1.392777886,837.4004514,0.02584181,0.015006405,6.13558919,2.61328665,56.7797631,0.717989573,1166.31283,77721,133.310022,190.0897851,0.02584181
33672,0,0.020096252,20.74463826,1.650805861,625.3091802,0.021260444,0.020096252,7.726601242,0.437206101,7.154771592,0.60576475,1032.26406,51366,126.4439515,133.5987231,0.021260444
33673,0,0.016120937,16.70096515,1.329020579,779.5062058,0.01749077,0.016120937,6.900404783,0.493201752,10.01486251,0.752433796,1035.979789,64263,140.1183285,150.133191,0.01749077
33674,0,0.085489696,16.81317707,1.33795012,146.992809,0.025194592,0.085489696,5.772081277,3.153401799,12.03791174,0.747412018,196.6690465,2300.5,22.03455486,34.0724666,0.025194592
33676,0,0.019016898,28.88618781,2.298689788,660.8002283,0.073260867,0.019016898,7.840402291,1.969587611,38.8972544,0.435030427,1518.974737,79875,154.8395821,193.7368365,0.073260867
33677,0,0.017715339,17.67273361,1.406351456,709.3497215,0.017910798,0.017715339,7.491590931,-0.290570217,-5.373252534,0.71105981,997.5950139,56312.5,138.5352235,133.1619709,0.017910798
33678,1,0.017771116,25.65756018,2.041763766,707.1233231,0.084500931,0.017771116,8.224811749,0.403240441,8.204006687,0.489772625,1443.778779,81243,167.3354248,175.5394315,0.084500931
33679,1,0.025381217,25.27961709,2.01168801,495.1051209,0.056883081,0.025381217,6.803488989,4.296178018,56.66288436,0.497094975,995.9970351,39241.5,89.73215453,146.3950389,0.056883081
33680,0,0.034645946,17.81667029,1.417805573,362.7082518,0.002816251,0.034645946,6.205477664,2.164190602,21.42822315,0.705315326,514.2497809,14843,61.44207447,82.87029762,0.002816251
33681,0,0.023271011,20.82058712,1.656849679,540.0010531,0.062140117,0.023271011,9.296579776,-2.852962044,-42.61090326,0.603555055,894.7005718,38447,138.8506595,96.23975627,0.062140117
33682,0,0.034142711,20.15071765,1.60354316,368.0542691,0.053794771,0.034142711,7.950144012,-0.837425038,-8.740329582,0.623619011,590.1909058,17286,82.9768346,74.23650501,0.053794771
33683,0,0.01414797,18.64247291,1.483520858,888.2101441,0.017980313,0.01414797,6.986646182,1.263413925,28.88212757,0.674072087,1317.678275,93135.5,159.7174151,188.5995427,0.017980313
33684,0,0.017771131,20.31657211,1.616741439,707.1227311,0.047151561,0.017771131,6.903114848,2.022341213,37.52444567,0.618528094,1143.234622,64331,128.0869699,165.6114156,0.047151561
33685,0,0.015474381,25.32108442,2.014987875,812.0758226,0.044979615,0.015474381,8.1621525,1.237461813,26.39283757,0.496280902,1636.322936,105744,174.0840508,200.4768884,0.044979615
33686,0,0.017061958,21.93618908,1.745626463,736.5139688,0.009652061,0.017061958,8.420886141,-0.71690634,-14.20763514,0.572860243,1285.678274,75353.5,166.8849487,152.6773136,0.009652061
