img_number,metadata_label,f_a_0,f_a_1,f_a_2,f_a_3,f_b_0,f_c_0,f_c_1,f_c_2,f_c_3,f_c_4
33697,0,0.031916358,16.50270288,1.313243369,393.7282105,0.0046648,0.031916358,6.544013223,1.226355868,12.47017209,0.761473481
33698,0,0.020826193,17.96380848,1.429514458,603.3925934,0.012246837,0.020826193,9.029397737,-2.888863502,-44.94181508,0.69953822
33699,0,0.017810541,18.59310366,1.479592178,705.558042,0.025909171,0.017810541,6.890750918,1.291552657,23.91358842,0.675861913
33700,1,0.016701273,29.80770514,2.372021808,752.4199296,0.199976385,0.016701273,6.664806405,5.490130855,120.9543253,0.421581284
33701,0,0.02392179,20.27059831,1.613082961,525.3106246,0.042270319,0.02392179,8.147787751,-0.657920096,-9.135497209,0.619930918
33702,0,0.036582812,18.18819562,1.447370619,343.5047709,0.011702358,0.036582812,8.263126247,-1.821961508,-17.01934838,0.690908042
33704,1,0.022628127,18.67202038,1.48587217,555.342932,0.035837524,0.022628127,7.097989079,0.393894478,6.112181531,0.673005404
33706,0,0.025379966,21.89891862,1.742660574,495.1295276,0.030541672,0.025379966,7.495191258,1.297896342,16.99211825,0.573835212
33707,0,0.023270743,16.22443415,1.291099447,540.0072777,0.015930211,0.023270743,6.438553044,1.377372051,19.08279161,0.774533675
33709,0,0.015229287,18.22410848,1.450228474,825.1450423,0.021177058,0.015229287,7.251063305,0.558957207,11.81112896,0.689546522
33710,1,0.018756953,25.54061238,2.032457355,669.9579821,0.130543412,0.018756953,7.618593522,0.774163448,16.48626285,0.492015243
33712,0,0.089118403,17.45671322,1.3891611,141.0075833,0.042105066,0.089118403,7.261916115,0.04122921,0.152278619,0.719858914
33714,0,0.017890144,19.60574632,1.56017572,702.4186539,0.027489976,0.017890144,7.963907783,-0.497610749,-9.17123492,0.640953443
33715,0,0.026168488,18.06406945,1.437492973,480.2100344,0.019619626,0.026168488,7.189772387,-0.749817435,-11.17878297,0.695655575
33716,0,0.088526779,26.42241388,2.102628889,141.9499358,0.400952815,0.088526779,6.767112713,1.491115004,7.963769903,0.475595102
33717,1,0.046861602,20.39983213,1.623367061,268.1592219,0.02378012,0.046861602,5.963650614,4.313108847,30.63596052,0.616003629
33718,0,0.013926805,18.92815525,1.506254736,902.3154181,0.020079391,0.013926805,7.597733305,0.129130764,2.989504468,0.663898328
33719,0,0.059077552,17.54327518,1.396049482,212.7097365,0.025488768,0.059077552,7.599554181,-0.521018456,-2.876138165,0.716306988
33720,1,0.036697098,17.04489126,1.356389349,342.4349917,0.027414288,0.036697098,6.536059875,1.34100919,12.09800017,0.737251439
33721,0,0.050507576,15.44639741,1.22918525,248.8016955,0.013924777,0.050507576,6.561532939,0.753038871,4.798371285,0.813547022
33722,0,0.023551783,23.21667942,1.847524646,533.5634584,0.055558262,0.023551783,9.292718001,-2.269455255,-34.27806278,0.541264769
33723,0,0.019097403,25.04323164,1.992877053,658.0146357,0.099400259,0.019097403,9.250497085,-1.654759659,-30.88275033,0.501787101
33724,0,0.078906596,15.73373607,1.252050934,159.2562755,0.007405632,0.078906596,6.203385113,1.681906497,6.856048751,0.798689552
33725,1,0.023733472,24.03646748,1.912761307,529.478813,0.06478649,0.023733472,6.338999928,2.958390254,50.83736398,0.522804386
33726,0,0.030591745,18.31327553,1.457324163,410.7765258,0.057558947,0.030591745,7.974390318,-0.973613245,-10.44009665,0.68618913
33727,0,0.031884537,15.59348213,1.240889881,394.1211632,0.011167065,0.031884537,6.019346983,1.986393132,20.1593877,0.805873281
33728,1,0.023080798,33.68861697,2.680854959,544.4513174,0.121057232,0.023080798,12.29231315,-4.577493096,-70.45318856,0.373015331
33729,0,0.035087269,18.67665174,1.486240723,358.1461617,0.012267654,0.035087269,9.958353313,-4.185826807,-38.75941793,0.672838515
33730,1,0.018634662,23.15588602,1.842686861,674.3546486,0.02963926,0.018634662,6.409941923,4.376255659,78.65387327,0.542685804
33732,0,0.01683888,19.66957437,1.565254995,746.2711712,0.027156937,0.01683888,7.77516373,-0.51968678,-10.76088333,0.63887354
33733,0,0.012215537,15.93677575,1.268208319,1028.720259,0.010323012,0.012215537,6.74812604,0.594496535,15.65318894,0.788513989
33734,0,0.016783587,17.81766221,1.417884508,748.7297118,0.007205634,0.016783587,6.060385552,2.98010898,57.74383569,0.705276061
33735,0,0.0187406,18.88702579,1.502981758,670.5425826,0.040794584,0.0187406,6.466408314,2.356680446,41.62909775,0.66534407
33736,0,0.016126827,18.65631698,1.484622534,779.2215339,0.029094254,0.016126827,6.044306496,3.051168873,64.20537078,0.673571886
33737,0,0.014589074,18.95488162,1.508381553,861.3549171,0.031938062,0.014589074,8.406000038,-1.536569283,-34.57286411,0.662962231
33738,0,0.047035416,22.76156111,1.811307482,267.1682664,0.084858826,0.047035416,6.764983968,2.845577886,21.18029383,0.552087379
33740,0,0.014392318,24.44590275,1.945343131,873.1304001,0.08295373,0.014392318,6.253779274,3.671538862,100.4700156,0.514048131
33741,0,0.018977073,15.69263465,1.248780187,662.1869689,0.007794904,0.018977073,6.691253576,0.530082824,9.071629334,0.800781443
33742,0,0.022701012,25.41404966,2.022385814,553.5599319,0.08010227,0.022701012,7.613118093,1.421533037,23.13724585,0.494465494
33743,0,0.045572881,20.34415178,1.61893616,275.742288,0.013877769,0.045572881,8.186931326,-0.789639237,-5.820601986,0.617689582
33745,0,0.022019557,15.81882898,1.258822413,570.6913456,0.005457215,0.022019557,7.153671389,-0.255588097,-3.720908216,0.794393228
33747,1,0.058197075,22.28918553,1.773717027,215.9278745,0.132826,0.058197075,7.20201526,0.828879267,5.488660421,0.563787788
33748,0,0.021479253,20.07577558,1.59757946,585.0469193,0.023326912,0.021479253,9.263570822,-2.553051475,-38.38647006,0.625946956
33749,0,0.03860644,20.27916041,1.613764311,325.4993398,0.041988483,0.03860644,7.954546821,-0.97369916,-9.210673992,0.619669176
33750,0,0.020171943,22.63523602,1.80125485,622.9628113,0.023409639,0.020171943,8.082130649,0.563733501,9.052673466,0.555168526
33751,0,0.019142523,20.10855138,1.600187675,656.4636682,0.012153686,0.019142523,9.585654367,-3.164330242,-54.00289728,0.624926698
33752,1,0.042057007,74.03101223,5.891200769,298.7937475,1.106307736,0.042057007,8.502637716,5.308469277,79.5724028,0.169744682
33753,0,0.015513366,21.26896789,1.692530687,810.0350792,0.021617796,0.015513366,6.938251863,2.53029955,52.80544586,0.590831237
33754,1,0.024869264,40.57570999,3.228912407,505.2972388,0.21329759,0.024869264,9.778699998,0.551655693,8.909942377,0.309701805
33755,0,0.031651764,16.04487508,1.27681059,397.0195976,0.004788989,0.031651764,6.243596567,1.759033057,17.84616367,0.783201524
33756,0,0.037889449,17.49219448,1.391984609,331.6588355,0.009350148,0.037889449,6.605766589,1.62423849,13.79280116,0.718398748
33757,0,0.01115715,18.24912318,1.452219081,1126.306495,0.002191785,0.01115715,7.162311014,0.430536504,12.94913782,0.688601337
33758,0,0.021900702,15.67370012,1.247273425,573.7884893,0.007546378,0.021900702,6.440739122,0.996683881,14.89061874,0.801748823
33759,0,0.031708273,16.97541947,1.35086096,396.3120509,0.036609952,0.031708273,7.016183192,0.435133054,4.455906695,0.740268636
33760,0,0.025749908,17.33232973,1.379262976,488.0161387,0.015610023,0.025749908,7.821020365,-1.366519,-18.22094192,0.725024899
33763,0,0.035865945,15.94064766,1.268516436,350.3705421,0.004973357,0.035865945,6.993590925,0.115285664,1.030618151,0.788322462
33764,0,0.012166046,21.06042823,1.675935628,1032.905055,0.038769925,0.012166046,7.500149055,1.010283365,27.39929678,0.596681629
33765,0,0.015778666,20.03568716,1.594389325,796.415282,0.035073375,0.015778666,7.085311817,1.581821761,32.70823059,0.627199382
33767,0,0.049625492,15.67994396,1.247770295,253.2240997,0.01050626,0.049625492,6.17010738,1.749087393,11.31038636,0.801429561
33768,0,0.029356847,17.04387132,1.356308185,428.0558705,0.019287888,0.029356847,6.890358897,0.714082504,7.912214849,0.737295558
33769,0,0.033374629,16.05916101,1.277947428,376.5246538,0.004238954,0.033374629,5.804551385,2.795227272,26.94434295,0.782504803
33770,0,0.013177967,15.87701643,1.263452823,953.589508,0.007084336,0.013177967,6.51089483,0.618077721,16.04338335,0.791481867
33771,0,0.036430263,19.98841768,1.590627739,344.9431781,0.022232083,0.036430263,8.044332943,-0.968612263,-9.336956975,0.628682611
33772,0,0.023751622,33.41060152,2.658731192,529.0742012,0.165411683,0.023751622,9.905495073,-1.162460081,-18.88124644,0.376119257
33773,1,0.028666512,30.70786158,2.443653981,438.364124,0.241201978,0.028666512,8.096871926,0.390581085,6.088233065,0.40922324
33774,0,0.018068404,20.29793703,1.615258507,695.4886778,0.019063161,0.018068404,8.547017872,-1.54953905,-29.105725,0.61909595
33775,0,0.032060765,20.89551536,1.662812279,391.9548002,0.076855471,0.032060765,5.750947652,5.087233367,53.19429486,0.601390796
33776,0,0.019109086,20.12508944,1.601503733,657.6123344,0.013770989,0.019109086,6.384890625,2.779521484,50.02762298,0.624413156
33777,0,0.022311208,17.39726216,1.384430135,563.231307,0.052608213,0.022311208,8.393693987,-2.147544583,-31.93997115,0.722318863
33778,0,0.016320568,21.01468042,1.672295133,769.9713851,0.035421639,0.016320568,7.669664092,0.546501875,11.16692554,0.597980572
33779,1,0.057056685,44.6096416,3.549922485,220.2436145,1.05577878,0.057056685,5.726300325,11.85865974,92.07512052,0.281696292
33780,0,0.014564609,16.88622447,1.343763048,862.8017761,0.00470283,0.014564609,7.164643758,-0.221437141,-5.160948206,0.744178821
33782,0,0.053258222,16.30810173,1.297757502,235.951747,0.014010638,0.053258222,5.897537804,2.497784517,15.44769216,0.770559984
33783,0,0.022296349,25.15786632,2.001999392,563.6066549,0.089225989,0.022296349,9.811100162,-2.368455611,-36.59824968,0.499500651
33784,0,0.03846994,37.49788496,2.983986873,326.6542844,0.745049447,0.03846994,17.20571539,-11.57825379,-116.5582605,0.335122118
33785,0,0.049168871,30.92202959,2.46069693,255.5757414,0.081135104,0.049168871,7.564630518,3.5439139,26.52259676,0.406388933
33786,0,0.043686364,16.09627524,1.280900885,287.6497279,0.01121973,0.043686364,6.271264111,1.69728084,12.51408451,0.78070053
33787,0,0.026869322,20.46288644,1.628384763,467.6846931,0.042209288,0.026869322,6.606105187,1.979050288,26.57500573,0.614105476
33788,0,0.015169014,21.04692311,1.674860925,828.4237142,0.009777241,0.015169014,6.687399255,2.974649375,63.87642233,0.5970645
33789,0,0.027767648,21.17050719,1.684695434,452.554382,0.02144622,0.027767648,7.005456681,2.207013144,26.07261325,0.5935791
33791,0,0.016330062,21.11820281,1.680533183,769.5237737,0.013816107,0.016330062,7.247361812,1.620676584,32.61053945,0.595049244
33792,0,0.019679149,18.18033896,1.446745406,638.5627014,0.022375582,0.019679149,6.157852055,2.895443288,47.98160639,0.691206618
33793,0,0.052403984,26.47864429,2.107103562,239.7979991,0.079238325,0.052403984,6.455881795,5.243453695,35.07778068,0.474585121
33794,0,0.01679452,19.80159285,1.575760691,748.2423341,0.015425454,0.01679452,9.511746184,-3.090963136,-59.67303342,0.63461413
33795,0,0.017902908,20.67876904,1.645564155,701.9178518,0.050787332,0.017902908,7.864306562,-0.025532703,-0.478397978,0.607694326
33796,0,0.01666226,18.81352018,1.497132367,754.1816326,0.009376341,0.01666226,9.62270458,-3.570165077,-69.21331694,0.667943612
33797,0,0.037327043,18.71282476,1.48911928,336.6559382,0.04274241,0.037327043,6.755284889,1.438066433,13.025352,0.671537877
33798,0,0.033239271,21.30701497,1.695558378,378.0579544,0.109923596,0.033239271,6.949021063,1.648661877,17.6887714,0.589776214
33799,0,0.042045322,18.7423117,1.491465776,298.876787,0.022402209,0.042045322,7.080909168,0.978846673,7.645558893,0.670481359
33800,0,0.023134654,18.5903282,1.479371314,543.1838654,0.046800875,0.023134654,7.6404586,-0.594803292,-8.878847541,0.675962817
33801,1,0.014826765,19.19185585,1.527239363,847.5463815,0.006811311,0.014826765,7.677359576,0.035579143,0.777739764,0.654776209
33802,1,0.017660418,21.94569811,1.746383167,711.5556651,0.058452704,0.017660418,7.544948206,1.060047398,20.28928702,0.572612024
33803,0,0.020662631,18.79964014,1.496027828,608.1689361,0.026243794,0.020662631,6.835787998,1.007762207,17.10096851,0.668436764
33804,1,0.0260026,16.74279842,1.332349565,483.2736141,0.003005694,0.0260026,7.245182463,-0.076517528,-0.948603215,0.750553778
33805,1,0.03744459,17.98119754,1.430898235,335.5990934,0.024105724,0.03744459,6.101545357,2.728783281,24.32102429,0.698861719
33806,1,0.035871791,79.2479659,6.306352752,350.3134411,0.308515749,0.035871791,13.68395612,-0.675304906,-8.380907029,0.158570261
33807,1,0.016395831,17.41437145,1.385791649,766.43695,0.010209738,0.016395831,7.006766202,0.659565496,13.0414857,0.721609198
33808,0,0.018563667,17.275802,1.374764642,676.9336525,0.029098817,0.018563667,6.623026538,1.08898137,19.84133763,0.727397235
33809,0,0.030297452,19.29271106,1.535265166,414.7665861,0.011410123,0.030297452,6.99041629,0.635987092,7.596484347,0.651353279
33810,0,0.052417287,16.36728645,1.302467272,239.7371414,0.020764932,0.052417287,6.517749448,1.135281521,7.106807929,0.767773611
33811,0,0.077292622,22.82423798,1.816295149,162.5817607,0.037009676,0.077292622,8.056621972,-0.428237795,-2.057584581,0.55057131
33812,1,0.020156858,23.39286427,1.86154499,623.4290319,0.035054163,0.020156858,6.951350935,2.871248477,48.80178309,0.537188199
33813,1,0.025807737,20.72214712,1.649016073,486.9226113,0.035204755,0.025807737,7.80617112,0.234145601,2.995432999,0.606422227
33815,0,0.03719448,16.35836031,1.301756952,337.8557946,0.005489836,0.03719448,8.373970766,-2.307367992,-19.9756602,0.768192556
33816,0,0.017003872,21.50575696,1.711373762,739.0299585,0.023315746,0.017003872,7.898992745,0.370543723,7.174530609,0.584325892
33817,0,0.050206453,32.63786731,2.597238957,250.2939333,0.137721695,0.050206453,10.07553589,-1.521671178,-11.47763777,0.385024257
33818,0,0.029899179,16.47927547,1.311379075,420.2914921,0.033841393,0.029899179,6.817483679,0.558062625,6.117070487,0.762556014
33819,1,0.020922284,23.85518673,1.898335443,600.6213516,0.048907943,0.020922284,8.175658472,0.100071873,1.686384808,0.52677729
33821,0,0.013724632,22.91363091,1.823408812,915.6070884,0.023925675,0.013724632,7.50507265,1.880324403,44.56751578,0.548423367
33822,0,0.014859356,15.07702831,1.199791792,845.6874303,0.004809194,0.014859356,6.822060771,0.039156798,0.848801536,0.833477948
33823,0,0.018875264,18.55946383,1.476915205,665.7586774,0.006076606,0.018875264,6.14077123,2.603507057,47.67429368,0.677086942
33824,0,0.056226136,20.22017578,1.609070463,223.4969641,0.052857324,0.056226136,6.317606,3.15453534,18.9575138,0.621476823
33825,0,0.025876245,28.56729725,2.273313284,485.6334773,0.068625477,0.025876245,8.658362451,-0.165844683,-2.489987885,0.439886577
33826,0,0.025734131,20.14319048,1.602944168,488.3153243,0.021117063,0.025734131,5.784059574,3.506504318,51.07616667,0.623852047
33827,0,0.022157088,16.82856903,1.339174973,567.1490049,0.015727554,0.022157088,5.589269716,3.770555685,54.74154404,0.746728411
33828,0,0.017363811,19.24049704,1.531110106,723.7103917,0.009568294,0.017363811,6.08336475,2.804256996,57.47243844,0.653120893
33829,0,0.023917829,38.77840409,3.085887348,525.3976248,0.137367288,0.023917829,7.627912239,5.495768116,89.00927044,0.324055899
33830,0,0.026047886,16.9724868,1.350627585,482.4334116,0.003244509,0.026047886,5.97708487,2.904330093,35.64900261,0.740396547
33831,1,0.020250167,26.85994709,2.137446676,620.5563911,0.086603663,0.020250167,11.61077858,-4.894914617,-83.26422208,0.467847929
33832,0,0.036604879,17.88856371,1.42352667,343.2976998,0.012916803,0.036604879,6.469349607,2.025553084,18.01196528,0.702480692
33833,0,0.04348142,18.57358706,1.478039096,289.0055268,0.026349725,0.04348142,7.239420444,0.347832622,2.705041985,0.67657209
33834,1,0.01589244,26.16899359,2.082462342,790.7137415,0.072493036,0.01589244,8.284265843,0.431264919,9.835415413,0.48020076
33835,0,0.022934304,17.10836373,1.361440328,547.9290084,0.014460327,0.022934304,7.415855153,-0.299151475,-4.228379233,0.734516218
33836,0,0.047225982,17.0550533,1.357198019,266.0901931,0.025092601,0.047225982,8.085757731,-1.635537335,-11.32497544,0.736812157
33837,0,0.02183205,17.01122426,1.353710214,575.5928004,0.003630119,0.02183205,6.964556036,0.59162624,8.759768392,0.738710538
33838,0,0.026935592,15.99676199,1.272981872,466.5340508,0.008381139,0.026935592,6.820925575,0.482221342,5.749083884,0.785557141
33839,0,0.046315763,20.26415891,1.612570529,271.3195182,0.061148983,0.046315763,11.35412742,-5.973909744,-42.78630689,0.620127915
33840,0,0.039008867,17.22326738,1.37058407,322.1413911,0.00365113,0.039008867,5.643387449,3.827183257,31.61662067,0.729615951
33841,0,0.018616681,18.24990501,1.452281297,675.0059735,0.011689647,0.018616681,6.343762983,2.399919626,42.41443878,0.688571837
33842,0,0.019404316,14.7918819,1.177100561,647.6069897,0.000370886,0.019404316,6.837931835,-0.045665089,-0.749497007,0.849545089
33843,1,0.013125006,22.95398472,1.826620066,957.4373262,0.040832944,0.013125006,6.470079963,4.027617613,103.7058141,0.547459222
33844,0,0.030337515,15.6434412,1.244865497,414.2188458,0.005335199,0.030337515,6.982072895,0.001336726,0.014136532,0.803299636
33845,0,0.014153193,18.43639652,1.46712182,887.8823653,0.014157719,0.014153193,7.090331719,0.956456987,21.83724762,0.681606658
33846,0,0.040160289,18.25825531,1.452945792,312.9053803,0.024185782,0.040160289,6.316544482,1.330273516,12.52111703,0.688256923
33847,0,0.014565655,18.76476441,1.493252506,862.7398514,0.031723873,0.014565655,6.847355869,1.267006886,29.37749549,0.669679104
33848,1,0.012477749,18.19637199,1.448021274,1007.102393,0.030877487,0.012477749,6.481191995,2.178033677,56.59515007,0.690597588
33849,0,0.014588413,19.07755764,1.518143801,861.3939619,0.028673216,0.014588413,7.739052205,-0.538244803,-12.63064728,0.65869913
33850,0,0.07703586,19.18928233,1.527034569,163.1236499,0.037835491,0.07703586,7.572425635,-0.880589834,-4.328716798,0.654864022
33851,0,0.014407572,20.06419215,1.59665768,872.205961,0.029698531,0.014407572,6.361795371,2.284369651,57.8354382,0.626308327
33852,0,0.076819814,19.75454764,1.572016953,163.5824138,0.103728098,0.076819814,5.442204903,5.355635065,23.43651528,0.636125455
33853,0,0.019273519,26.17144499,2.082657419,652.001869,0.085628158,0.019273519,8.780213865,-0.078698126,-1.398720895,0.480155781
33854,0,0.042975463,22.35291483,1.778788444,292.4080328,0.110133339,0.042975463,6.578763176,3.237307362,26.07447722,0.562180401
33855,0,0.01435565,22.21912215,1.76814156,875.360643,0.029104665,0.01435565,8.114980034,0.09484714,2.203468362,0.565565576
33857,0,0.085779655,25.33042884,2.01573148,146.4959328,0.265689669,0.085779655,7.132772488,0.509170892,2.75841513,0.496097823
33858,0,0.026768726,32.27335675,2.568232128,469.4422399,0.409886789,0.026768726,5.345033142,8.459821802,138.2278026,0.389372903
33859,0,0.029985511,28.92953667,2.302139381,419.0814161,0.119318333,0.029985511,7.14942636,4.234523574,50.19614874,0.434378565
33860,0,0.032376128,16.65401833,1.325284669,388.1369247,0.016441016,0.032376128,6.545053125,1.007208617,10.48149806,0.754554869
33861,0,0.01714826,26.877488,2.138842537,732.8073413,0.071861386,0.01714826,5.427219606,6.785685923,160.4597036,0.4675426
33862,0,0.024960002,21.08268869,1.677707059,503.4603248,0.025235128,0.024960002,5.845072128,5.179698522,67.89322337,0.596051614
33863,1,0.058478734,22.07456592,1.756638142,214.88787,0.06581473,0.058478734,6.422540683,2.702476768,17.4066666,0.569269206
33864,0,0.019760021,17.8777249,1.422664145,635.949254,0.003106669,0.019760021,5.916353034,3.441746165,56.24215594,0.702906588
33865,0,0.034525223,34.42052843,2.739098622,363.9765246,0.541212663,0.034525223,9.016062805,-1.995683216,-31.43367257,0.365083605
33867,0,0.031336011,21.2974182,1.694794691,401.0201074,0.022251602,0.031336011,5.927531208,4.646876026,50.38652983,0.590041971
33868,0,0.028309316,19.77737852,1.573833776,443.895233,0.016331905,0.028309316,6.273437028,3.228316315,37.83607942,0.635391116
33870,0,0.017989496,18.85761357,1.500641208,698.5393413,0.018359145,0.017989496,6.753737141,1.876227829,33.74427682,0.666381807
33871,1,0.035910082,21.37080229,1.700634411,349.939901,0.026569587,0.035910082,7.154233479,0.705962966,7.471190956,0.588015857
33872,1,0.106242349,20.53184745,1.633872506,118.2802406,0.143571383,0.106242349,6.20310023,2.925043951,9.983239046,0.612042859
33873,0,0.022192295,16.84269191,1.340298837,566.2492509,0.015906624,0.022192295,8.151751649,-1.718988473,-24.87904712,0.746102267
33875,0,0.035334252,17.3311829,1.379171714,355.6427502,0.025965931,0.035334252,5.72661379,3.3179662,31.42085224,0.725072875
33876,0,0.020097931,19.41050182,1.544638656,625.2569298,0.007932757,0.020097931,10.1002998,-4.377620578,-73.14587896,0.647400605
33877,0,0.055057636,15.56443206,1.238578149,228.2402866,0.007045213,0.055057636,6.508631185,0.940404973,5.483285896,0.807377395
33878,1,0.029635423,28.99701431,2.307509081,424.0321042,0.144895152,0.029635423,7.40959905,2.377787588,32.08143313,0.433367742
33879,0,0.015342262,19.77940065,1.573994692,819.0689866,0.007904332,0.015342262,6.601351968,2.711601915,56.86294338,0.635326158
33880,0,0.027385455,17.09878415,1.360678009,458.870259,0.016611435,0.027385455,8.123015762,-1.583326389,-18.60978305,0.734927729
33881,1,0.038744734,23.1102719,1.839057004,324.3375137,0.165501103,0.038744734,6.80963961,1.354182781,14.52954403,0.543756935
33882,0,0.017005026,18.20128349,1.448412119,738.9798156,0.011903762,0.017005026,5.922572604,3.622567001,68.58805302,0.690411235
33883,1,0.043700136,19.59736038,1.559508388,287.5590761,0.033565433,0.043700136,7.389640419,0.275173582,2.178695844,0.641227715
33884,0,0.019759623,23.64813853,1.881859071,635.9620602,0.026749269,0.019759623,8.717427054,-0.661839781,-11.27939077,0.53138942
33885,1,0.01282957,18.83666276,1.498973995,979.4849245,0.010505742,0.01282957,7.495193812,0.281129765,7.081764703,0.667122981
33886,1,0.023039285,18.97216283,1.509756748,545.4323184,0.033553805,0.023039285,8.792985703,-2.308289107,-33.33588742,0.662358358
33887,0,0.022309228,16.68669254,1.3278848,563.2812794,0.017087939,0.022309228,6.597038624,1.217789905,17.66809017,0.753077375
33888,0,0.022891227,22.48467173,1.789273325,548.9601066,0.032777418,0.022891227,7.754540974,0.625560639,9.45543486,0.558886105
33889,0,0.025683495,18.93502135,1.506801123,489.2780581,0.019608682,0.025683495,6.865780702,1.396602211,18.15052346,0.663657589
33890,0,0.032959324,19.40705375,1.544364268,381.2690655,0.047938154,0.032959324,7.818499978,-0.806991598,-8.667930707,0.647515629
33891,0,0.063786961,44.42493467,3.535223975,197.0053201,1.278158251,0.063786961,11.22309258,-4.730802065,-45.2188148,0.282867509
33892,0,0.021470332,25.02518796,1.991441183,585.2900096,0.018930614,0.021470332,6.870160189,3.95844704,62.01888717,0.5021489
33893,1,0.019393395,29.79512915,2.371021042,647.9716685,0.174721607,0.019393395,8.295251653,0.899820751,18.12436129,0.421759226
33894,0,0.025462878,28.63149586,2.278422047,493.5172954,0.057205815,0.025462878,10.96478269,-3.61683434,-50.47764039,0.438900247
33895,0,0.021711447,19.28443906,1.534606901,578.7901057,0.00788435,0.021711447,10.10587936,-4.175008805,-61.87042304,0.651632675
33896,0,0.035899819,18.29833941,1.456135584,350.0399478,0.015166485,0.035899819,8.357462251,-1.673950496,-15.27505898,0.686749236
33897,0,0.02853916,17.57004077,1.398179419,440.3202768,0.020135346,0.02853916,6.690709802,1.467356969,16.55037812,0.715215792
33898,0,0.034240144,15.39110282,1.224785047,367.0069414,0.022129931,0.034240144,6.317589168,1.197576266,11.33828602,0.816469798
33899,0,0.031329552,20.48475763,1.630125217,401.1027815,0.011134909,0.031329552,6.570986672,3.06206532,31.62981121,0.613449807
33900,0,0.033228411,20.0078904,1.592177329,378.1815124,0.172579585,0.033228411,6.278884314,2.648138925,28.44745037,0.628070744
33901,1,0.033109416,17.39777242,1.38447074,379.5406927,0.007890014,0.033109416,5.769556917,3.500805471,34.39306915,0.722297677
33902,1,0.022996949,18.32207936,1.458024749,546.4364144,0.031631853,0.022996949,8.168401107,-1.320211573,-18.80335032,0.685859414
33903,0,0.027425066,16.89632,1.344566424,458.2074851,0.020583259,0.027425066,7.539794071,-0.596674111,-7.022107645,0.743734175
33904,0,0.028834103,31.59050001,2.513892116,435.8162416,0.059419798,0.028834103,10.53473662,-1.743849067,-20.63015701,0.397789545
33905,1,0.024200329,40.73500394,3.241588617,519.26446,0.19681981,0.024200329,9.160081404,2.098266524,34.24783721,0.308490718
33906,0,0.014908068,20.23824123,1.610508066,842.9241472,0.025845037,0.014908068,6.123863047,3.642480503,82.67822957,0.620922069
33908,0,0.016448035,19.06547805,1.517182537,764.0043891,0.039313503,0.016448035,6.365588172,2.673171056,53.85339447,0.659116471
33909,0,0.014879932,21.23256148,1.689633557,844.5180089,0.050377659,0.014879932,7.219776353,1.480178569,33.62596883,0.591844306
33910,0,0.032580371,16.02729501,1.275411613,385.703732,0.012569167,0.032580371,6.77757792,0.272978807,2.810186927,0.784060604
33912,0,0.035268941,15.97103083,1.270934251,356.3013319,0.009739739,0.035268941,6.356346607,1.398488588,12.84752031,0.786822764
33913,0,0.017747115,22.40972461,1.783309222,708.0796424,0.024844382,0.017747115,10.40395331,-3.899042333,-72.74898905,0.560755245
33914,0,0.018374366,17.50495231,1.392999845,683.9077045,0.007950036,0.018374366,7.371581411,0.001729907,0.030321325,0.71787517
33915,0,0.056656349,17.18602888,1.367620724,221.7998657,0.007617154,0.056656349,5.643978176,3.711206621,21.32084387,0.731196875
33916,0,0.043114758,16.8637806,1.341977021,291.4633237,0.005073227,0.043114758,6.695767137,0.992957271,7.544056228,0.745169242
33918,0,0.043021648,25.7621512,2.050086854,292.0941231,0.12473083,0.043021648,9.065277875,-1.280276223,-10.86322888,0.487784212
33919,0,0.01969815,19.00643652,1.512484162,637.9467378,0.023891856,0.01969815,5.255597394,5.624090905,94.90498974,0.661163948
33920,0,0.031205644,17.94017418,1.427633701,402.6954405,0.028908165,0.031205644,7.191121357,-0.735335233,-9.106114927,0.700459788
33921,0,0.026252906,16.96502956,1.350034157,478.6658826,0.015602017,0.026252906,5.65426706,3.651997931,44.8493364,0.740722
33922,0,0.099134199,18.82966122,1.49841683,126.7612063,0.058332382,0.099134199,8.60745347,-2.027814935,-6.800966001,0.667371041
33923,0,0.014510144,17.36379709,1.381767069,866.0403826,0.007835034,0.014510144,6.22667361,2.269783968,51.34090392,0.72371098
33924,0,0.027551914,23.98325734,1.908526979,456.0979153,0.025278374,0.027551914,11.83676976,-5.786589838,-70.33598938,0.523964299
33925,1,0.018350766,30.30199855,2.411356428,684.787254,0.108633654,0.018350766,10.1958273,-1.720304947,-32.8725634,0.41470435
33926,0,0.015053717,19.67545401,1.565722882,834.7686435,0.037473335,0.015053717,6.38768737,2.910644704,64.05035135,0.638682625
33927,0,0.0160184,18.9819523,1.510535769,784.4959722,0.007276086,0.0160184,5.275540359,5.794658441,117.5783074,0.662016763
33928,0,0.011369651,20.60489097,1.639685125,1105.25562,0.007771992,0.011369651,6.886493361,2.366230557,67.29960418,0.609873191
33929,0,0.019224053,17.10195286,1.360930167,653.679579,0.005561517,0.019224053,7.00864508,0.588296667,9.829338294,0.73479156
33930,0,0.018276001,19.39759215,1.543611337,687.5886384,0.021572617,0.018276001,5.919545622,3.822166813,70.34813871,0.647831469
33931,1,0.090167793,38.22428074,3.041791613,139.3665095,0.544841213,0.090167793,5.84790881,9.13421345,44.19621817,0.328753619
